C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_49_837.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_49_837.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_49_837.jpg, -0.06167898, 1, 0, 9.75799
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_49_940.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_49_940.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_49_940.jpg, 0, 1, 0, 10.85985
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_50_044.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_50_044.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_50_044.jpg, 0, 1, 0, 12.08789
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_50_148.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_50_148.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_50_148.jpg, -0.1254354, 1, 0, 13.0691
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_50_253.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_50_253.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_50_253.jpg, -0.4109408, 1, 0, 14.06706
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_50_360.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_50_360.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_50_360.jpg, -0.0909071, 1, 0, 15.40746
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_50_467.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_50_467.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_50_467.jpg, 0, 0.7042568, 0, 16.0277
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_50_568.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_50_568.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_50_568.jpg, 0, 0.4044029, 0, 16.76728
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_50_673.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_50_673.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_50_673.jpg, -0.311776, 0.6854669, 0, 17.3177
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_50_774.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_50_774.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_50_774.jpg, -0.007754752, 0.9894881, 0, 17.93871
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_50_877.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_50_877.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_50_877.jpg, 0, 1, 0, 19.14752
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_50_979.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_50_979.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_50_979.jpg, -0.150205, 1, 0, 20.03191
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_51_086.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_51_086.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_51_086.jpg, -0.3342326, 1, 0, 21.04272
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_51_190.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_51_190.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_51_190.jpg, -0.04821067, 1, 0, 21.98269
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_51_294.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_51_294.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_51_294.jpg, -0.3528447, 0.9221784, 0, 23.13783
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_51_402.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_51_402.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_51_402.jpg, -0.05679344, 0.6261272, 0, 23.812
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_51_510.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_51_510.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_51_510.jpg, 0, 0.327542, 0, 24.08457
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_51_614.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_51_614.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_51_614.jpg, -0.3120139, 0, 0, 23.90295
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_51_720.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_51_720.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_51_720.jpg, 0, 0, 0, 23.66693
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_51_824.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_51_824.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_51_824.jpg, -0.1001016, 0, 0, 23.42275
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_51_927.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_51_927.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_51_927.jpg, -0.4030626, 0.2801204, 0, 23.29622
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_52_032.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_52_032.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_52_032.jpg, -0.1664316, 0.5677226, 0, 23.61339
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_52_138.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_52_138.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_52_138.jpg, -0.1533495, 0.9404265, 0, 24.47808
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_52_246.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_52_246.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_52_246.jpg, -0.4484051, 0.9210365, 0, 25.31473
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_52_351.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_52_351.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_52_351.jpg, -0.1370483, 0.6096797, 0, 25.9451
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_52_503.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_52_503.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_52_503.jpg, -0.5600719, 0.186656, 0, 25.69035
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_52_610.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_52_610.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_52_610.jpg, -0.2884856, 0, 0, 25.52063
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_52_715.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_52_715.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_52_715.jpg, -0.55264, 0.3420576, 0, 25.46907
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_52_816.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_52_816.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_52_816.jpg, -0.247349, 0.03676657, 0, 25.43796
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_52_920.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_52_920.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_52_920.jpg, 0, 0, 0, 25.17376
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_53_025.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_53_025.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_53_025.jpg, 0.1253878, 0, 0, 24.90111
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_53_134.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_53_134.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_53_134.jpg, 0.4755649, 0, 0, 24.38842
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_53_234.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_53_234.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_53_234.jpg, 0.175131, 0, 0, 24.13687
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_53_336.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_53_336.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_53_336.jpg, 0, 0.3075599, 0, 24.0904
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_53_441.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_53_441.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_53_441.jpg, 0, 0.597133, 0, 24.42743
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_53_544.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_53_544.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_53_544.jpg, 0, 0.905453, 0, 25.13189
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_53_648.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_53_648.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_53_648.jpg, 0, 1, 0, 26.07468
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_53_753.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_53_753.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_53_753.jpg, 0, 1, 0, 27.2081
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_53_859.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_53_859.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_53_859.jpg, 0, 1, 0, 28.14083
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_53_966.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_53_966.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_53_966.jpg, 0, 1, 0, 29.06628
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_54_073.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_54_073.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_54_073.jpg, 0, 1, 0, 30.16322
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_54_178.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_54_178.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_54_178.jpg, 0, 1, 0, 30.1907
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_54_278.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_54_278.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_54_278.jpg, 0, 1, 0, 30.19043
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_54_382.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_54_382.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_54_382.jpg, -0.09215538, 1, 0, 30.18806
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_54_484.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_54_484.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_54_484.jpg, 0, 1, 0, 30.19039
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_54_587.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_54_587.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_54_587.jpg, 0, 1, 0, 30.19013
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_54_691.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_54_691.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_54_691.jpg, 0, 0.9033068, 0, 30.17567
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_54_796.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_54_796.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_54_796.jpg, -0.1311942, 0.5346638, 0, 30.07388
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_54_904.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_54_904.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_54_904.jpg, -0.2758839, 0.237106, 0, 29.99152
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_55_005.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_55_005.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_55_005.jpg, 0, 0, 0, 29.77167
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_55_111.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_55_111.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_55_111.jpg, 0, 0, 0, 29.4706
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_55_213.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_55_213.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_55_213.jpg, -0.06649537, 0.3068712, 0, 29.3795
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_55_316.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_55_316.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_55_316.jpg, -0.3757703, 0.6161461, 0, 29.5765
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_55_422.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_55_422.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_55_422.jpg, -0.07829967, 0.8357905, 0, 30.15361
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_55_525.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_55_525.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_55_525.jpg, 0, 0.5356783, 0, 30.08617
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_55_633.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_55_633.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_55_633.jpg, -0.02648691, 0.181446, 0, 29.99262
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_55_736.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_55_736.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_55_736.jpg, -0.3340627, 0.05336349, 0, 29.66957
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_55_837.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_55_837.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_55_837.jpg, -0.03102808, 0.3563981, 0, 29.62955
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_55_945.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_55_945.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_55_945.jpg, -0.07926817, 0.6507525, 0, 29.9534
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_56_048.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_56_048.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_56_048.jpg, -0.3880175, 0.3974849, 0, 30.0268
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_56_151.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_56_151.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_56_151.jpg, -0.09235243, 0.1018199, 0, 29.92615
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_56_256.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_56_256.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_56_256.jpg, 0, 0.3738117, 0, 29.92599
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_56_364.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_56_364.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_56_364.jpg, -0.299821, 0.6736327, 0, 30.07688
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_56_471.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_56_471.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_56_471.jpg, -0.05845402, 0.4322656, 0, 30.05672
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_56_580.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_56_580.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_56_580.jpg, 0, 0.7025028, 0, 30.10667
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_56_687.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_56_687.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_56_687.jpg, 0, 0.9952475, 0, 30.17821
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_56_795.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_56_795.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_56_795.jpg, 0, 1, 0, 30.19028
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_56_901.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_56_901.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_56_901.jpg, 0, 1, 0, 30.19032
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_57_003.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_57_003.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_57_003.jpg, 0, 1, 0, 30.19031
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_57_106.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_57_106.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_57_106.jpg, -0.02295502, 1, 0, 30.19016
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_57_208.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_57_208.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_57_208.jpg, -0.3305093, 1, 0, 30.17048
C:\Users\MASTER\Downloads\car-unity\Data\IMG\center_2019_02_22_22_32_57_311.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\left_2019_02_22_22_32_57_311.jpg, C:\Users\MASTER\Downloads\car-unity\Data\IMG\right_2019_02_22_22_32_57_311.jpg, -0.04849387, 1, 0, 30.19053
